Title,Address,City,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Views,Area,Road,Road Width,Road Type,Build Area,Posted,Amenities,Listing_Type,Area_SqFt,Build_Area_SqFt,Price_per_SqFt,Neighborhood,Road_Width_Feet,Year_AD,Property_Age,Age_Unknown,Amenity_Count,Log_Price,Log_Area,Neighborhood_Freq,Neighborhood_MedianPPSF,Predicted_Price,Value_Gap_Pct
"Sundar Basti Brand New Home 2 Homes : House For Sale In Budhanilkantha, Kathmandu","NA, Budhanilkantha, Kathmandu",Kathmandu,27000000,6,6,3.0,2,East,2076.0,161,4.5 Aana,14 Feet / Gravelled,14 Feet ,Gravelled,N/A Aana,1 month ago,"['Parking', 'Garage']",Sale,1540.125,,17531.044558071586,Budhanilkantha,14.0,2019.0,1.0,0,2,17.11134746100564,7.340267948188717,0.11382113821138211,13184.806428049671,27391736.39826276,-1.430126197795939
"Tokha Near Venas Housing Home : House For Sale In Tokha, Kathmandu","Na, Tokha, Kathmandu",Kathmandu,22000000,5,5,3.0,1,East,2076.0,139,3.1 Aana,13 Feet / Soil Stabilized,13 Feet ,Soil Stabilized,N/A Aana,1 month ago,['Parking'],Sale,1060.9750000000001,,20735.644100944883,Tokha,13.0,2019.0,1.0,0,1,16.906553056777135,6.967885661035161,0.020905923344947737,15806.346887427968,20353807.071951233,8.087887058324924
"8 Ana Home Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,37000000,5,5,3.0,3,South East,2071.0,168,8 Aana,15 Feet / Blacktopped,15 Feet ,Blacktopped,N/A Aana,1 month ago,"['Parking', 'Garage', 'Frontyard', 'Water Supply', 'Drainage', 'Solar Water', 'Water Tank']",Sale,2738.0,,13513.513513513513,Budhanilkantha,15.0,2014.0,6.0,0,7,17.426428497635523,7.915348169263078,0.11382113821138211,13184.806428049671,47535053.99580572,-22.162705435730196
"House For Sale In Baluwatar, Kathmandu","Chandol, Height, Baluwatar, Kathmandu",Kathmandu,46000000,4,3,2.5,1,South West,2074.0,5.6K,0-6-3-0 Aana,13 Feet / Concrete,13 Feet ,Concrete,N/A Aana,1 month ago,"['Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Electricity Backup', 'Internet', 'Parking', 'Store Room']",Sale,2310.1875,,19911.803695587478,Baluwatar,13.0,2017.0,3.0,0,15,17.6441519761925,7.745516740691571,0.02032520325203252,19576.333089846605,46420495.44617591,-0.905840065114063
"Sale Of Attractive House And Land : House For Sale In Naikap, Kathmandu","Piple Chautari Tole (Naya Basti), Naikap, Kathmandu",Kathmandu,22500000,5,3,3.0,1,East,,274,4 Aana,13 Feet,13 Feet,Unknown,4 Aana,1 month ago,"['Parking', 'Balcony', 'Water Well', 'Store Room', 'Frontyard', 'Garden', 'Water Supply', 'Solar Water', 'TV Cable']",Sale,1369.0,1369.0,16435.35427319211,Naikap,13.0,,2.0,1,9,16.929025911619092,7.222566018822171,0.005226480836236934,10093.631715253337,23316025.697639182,-3.499849023248449
"Brand New Never Used House For Sale At Rose Village Balkot : House For Sale In Balkot, Bhaktapur","Rose Village Balkot, Balkot, Bhaktapur",Bhaktapur,29000000,3,3,2.0,2,North,2070.0,1.4K,4.5 Aana,20 Feet / Blacktopped,20 Feet ,Blacktopped,2200 Sq. Feet,1 month ago,"['Parking', 'Garage', 'Air Condition', 'Balcony', 'Deck', 'Fencing', 'Frontyard', 'Microwave', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Washing Machine', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Internet']",Sale,1540.125,2200.0,18829.640451262072,Balkot,20.0,2013.0,7.0,0,17,17.182806422433504,7.340267948188717,0.0029036004645760743,15096.177258339421,27695371.38719128,4.7106377255951575
"House On Sale : House For Sale In Naya Bazar, Kathmandu","Nayabazar-16, Naya Bazar, Kathmandu",Kathmandu,31000000,3,4,3.0,1,East,2018.0,209,0-3-0-0 Aana,6 Meter / Blacktopped,6 Meter ,Blacktopped,2000 Sq. Feet,1 month ago,"['Fencing', 'Modular Kitchen', 'Frontyard', 'Backyard']",Sale,1026.75,2000.0,30192.354516678843,Naya Bazar,19.68504,2018.0,2.0,0,4,17.249497794707484,6.935127225777988,0.005807200929152149,9203.798392987583,27389119.098785587,13.183632844089962
"Commercial House Sale In Satungal : House For Sale In Satungal, Kathmandu","Commercial land sale in Satungal, Satungal, Kathmandu",Kathmandu,42500000,0,0,0.0,0,West,,136,0-5-1-1 Aana,29 Feet,29 Feet,Unknown,N/A Aana,1 month ago,[],Sale,1818.203125,,23374.72607742878,Satungal,29.0,,2.0,1,0,17.565014657424058,7.506153840782835,0.003484320557491289,11066.47187728269,5731515.9515181715,641.5141187689192
"Flat House On Sale, 500 Meter Far From Main Road. : House For Sale In Budhanilkantha, Kathmandu","pasikot/Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,37500000,5,5,3.0,2,South East,,162,5 Aana,0 Feet,0 Feet,Unknown,3 Aana,1 month ago,"['Parking', 'Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Solar Water', 'Internet', 'Store Room', 'Wifi']",Sale,1711.25,1026.75,21913.80569758948,Budhanilkantha,0.0,,2.0,1,10,17.439851517607305,7.445563574078014,0.11382113821138211,13184.806428049671,32932003.41006526,13.870995132165534
"House For Sale In Tarkeshwor, Kathmandu","Nagpokhari road, Tarkeshwor, Kathmandu",Kathmandu,13000000,2,1,1.0,1,West,2076.0,588,3.1.0 Aana,0 Feet,0 Feet,Unknown,N/A Aana,1 month ago,['Parking'],Sale,1060.9750000000001,,12252.880605103794,Tarkeshwor,0.0,2019.0,1.0,0,1,16.380459992348886,6.967885661035161,0.005807200929152149,10993.425858290724,7371171.633262578,76.36273643849516
"House With 4 Ropani, Only Land Cost -Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Muhanpokhari Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,105000000,4,3,0.0,4,South,,437,4-0-0-0 Ropani,20 Feet,20 Feet,Unknown,N/A Aana,1 month ago,"['Parking', 'Garage', 'Backyard', 'Balcony', 'Deck', 'Fencing', 'Frontyard', 'Garden', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,21904.0,,4793.644996347699,Budhanilkantha,20.0,,2.0,1,12,18.46947091764561,9.994470200248,0.11382113821138211,13184.806428049671,113597331.76452804,-7.568251499383055
"Modern House For Sale -Baluwatar : House For Sale In Baluwatar, Kathmandu","Shree Marga, Baluwatar, Kathmandu",Kathmandu,80000000,4,5,0.0,4,West,2076.0,726,0-9-3-3 Aana,13 Feet / Gravelled,13 Feet ,Gravelled,4000 Sq. Feet,1 month ago,"['Parking', 'Garage', 'Air Condition', 'Balcony', 'Deck', 'Fencing', 'Frontyard', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Well', 'Water Tank']",Sale,3401.109375,4000.0,23521.736933261665,Baluwatar,13.0,2019.0,1.0,0,15,18.197537205138154,8.132150922644762,0.02032520325203252,19576.333089846605,80941279.06059168,-1.1629159700911724
"House For Sale -Nakkhudol Bhaisepati : House For Sale In Nakhundol, Lalitpur","Nakkhudol Bhaisepati, Nakhundol, Lalitpur",Lalitpur,25000000,3,4,2.0,2,East,2076.0,688,0-4-2-0 Aana,13 Feet / Gravelled,13 Feet ,Gravelled,N/A Aana,1 month ago,"['Parking', 'Balcony', 'Modular Kitchen', 'Fencing', 'Water Tank', 'Water Supply', 'Drainage']",Sale,1540.125,,16232.448664881098,Nakhundol,13.0,2019.0,1.0,0,7,17.034386422832473,7.340267948188717,0.0005807200929152149,16232.448664881098,23558639.261963256,6.118183321240892
"Bungalow : House For Sale In Bhaktapur, Bhaktapur","Gamcha, Bhaktapur, Bhaktapur",Bhaktapur,32500000,4,4,2.0,4,South,2017.0,374,7 Aana,20 Feet / Paved,20 Feet ,Paved,2200 Sq. Feet,1 month ago,"['Parking', 'Balcony', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Electricity Backup', 'Internet', 'Store Room']",Sale,2395.75,2200.0,13565.689241364917,Bhaktapur,20.0,2017.0,3.0,0,13,17.296750678069195,7.781868931957106,0.0040650406504065045,1022.6442658875092,28380030.081327304,14.517144297825949
"Bungalow At Aananda Colony, Aastha Chowk : House For Sale In Bharatpur, Chitwan","Aananda Colony, Bharatpur, Chitwan",Chitwan,16000000,3,4,2.0,1,West,,599,0-0-11.5 Dhur,6 Meter,6 Meter,Unknown,1736 Dhur,1 month ago,"['Air Condition', 'Balcony', 'Deck', 'Modular Kitchen', 'Drainage', 'Water Supply', 'Water Tank', 'Electricity Backup', 'Internet', 'Parking']",Sale,2095.875,316386.0,7634.04306077414,Bharatpur,19.68504,,2.0,1,10,16.588099342704055,7.648203420160047,0.008710801393728223,6858.710562414266,20036872.266757417,-20.14721765459808
"House Sale In Raniban : House For Sale In Raniban, Kathmandu","Raniban, Raniban, Kathmandu",Kathmandu,120000000,0,0,0.0,0,West,,205,1-15-0-0 Aana,20 Feet,20 Feet,Unknown,N/A Aana,1 month ago,[],Sale,10609.75,,11310.35132778812,Raniban,20.0,,2.0,1,0,18.603002309079653,9.269622917139907,0.0023228803716608595,6853.879565300664,23582430.46637112,408.85340326189754
"Attractive House For Sale In Ratnanagar, Chitwan : House For Sale In Ratnanagar, Chitwan","Jerauna, Ratnanagar, Chitwan",Chitwan,7700000,4,2,2.0,1,East,2017.0,677,6 Aana,16 Feet / Gravelled,16 Feet ,Gravelled,4 Aana,1 month ago,"['Backyard', 'Balcony', 'Fencing', 'Frontyard', 'Water Tank', 'Parking']",Sale,2053.5,1369.0,3749.6956415875334,Ratnanagar,16.0,2017.0,3.0,0,6,15.856731016694035,7.627787788323465,0.0011614401858304297,1910.5037800314976,17596861.430781398,-56.24219676736934
"Residential House : House For Sale In Makalbari, Kathmandu","Sundar Tole, Makalbari, Kathmandu",Kathmandu,20000000,7,3,2.5,2,West,2067.0,5.1K,0-4-1-1 Aana,10 Feet / Gravelled,10 Feet ,Gravelled,N/A Aana,1 month ago,"['Balcony', 'Fencing', 'Frontyard', 'Garden', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking', 'Store Room']",Sale,1475.953125,,13550.565841987698,Makalbari,10.0,2010.0,10.0,0,12,16.811242881518265,7.297736545399462,0.0023228803716608595,13068.478403378522,22480742.62526148,-11.03496742351334
"3.5 Storey : House For Sale In Sipadol, Bhaktapur","Darjeling Height, Sipadol, Bhaktapur",Bhaktapur,19000000,7,4,3.5,1,West,2076.0,6.2K,0-3-0-0 Aana,20 Feet / Gravelled,20 Feet ,Gravelled,3500 Aana,5 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Electricity Backup', 'Internet', 'Parking']",Sale,1026.75,1197875.0,18504.99147796445,Sipadol,20.0,2019.0,1.0,0,11,16.759949589762293,6.935127225777988,0.0011614401858304297,17809.315106612405,24809242.256876476,-23.415637594760902
"Fully Furnished New House On Sale At Hepali, Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Hepali, Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,33500000,0,4,3.0,2,South East,,188,0-4-0-0 Aana,18 Feet / Blacktopped,18 Feet ,Blacktopped,N/A Aana,1 month ago,"['Parking', 'Balcony', 'Microwave', 'Drainage', 'Electricity Backup', 'Water Supply', 'Modular Kitchen', 'Fencing', 'Intercom', 'Internet', 'Frontyard', 'TV Cable', 'Garage', 'Garden', 'Washing Machine', 'Water Tank', 'Kids Playground', 'CCTV', 'Wifi']",Sale,1369.0,,24470.416362308253,Budhanilkantha,18.0,,2.0,1,19,17.32705602664604,7.222566018822171,0.11382113821138211,13184.806428049671,31456462.64114131,6.496399109370886
"House Sale In Mhepi : House For Sale In Mhepi, Kathmandu","Mhepi, Mhepi, Kathmandu",Kathmandu,37000000,0,0,0.0,0,North East,,86,0-5-0-2 Aana,13 Feet / Blacktopped,13 Feet ,Blacktopped,N/A Aana,1 month ago,[],Sale,1754.03125,,21094.26499670402,Mhepi,13.0,,2.0,1,0,17.426428497635523,7.470241942009243,0.0017421602787456446,15861.421266826672,5082990.442519847,627.9179533860697
"House Sale In Chaysingdol : House For Sale In Pasikot, Kathmandu","Chyasingdol, Pasikot, Kathmandu",Kathmandu,36000000,0,0,0.0,0,East,,134,0-7-2-0 Aana,20 Feet,20 Feet,Unknown,N/A Aana,1 month ago,[],Sale,2566.875,,14024.835646457268,Pasikot,20.0,,2.0,1,0,17.399029524198163,7.850833987612675,0.008710801393728223,13391.770148526904,4827589.230401437,645.7138186756297
"One And Half Storied : House For Sale In Imadol, Lalitpur","Nearby Cozy Homes, Imadol, Lalitpur",Lalitpur,12500000,2,1,1.0,1,West,2076.0,3.2K,0-3-0-0 Aana,20 Feet / Gravelled,20 Feet ,Gravelled,N/A Sq. Feet,1 month ago,"['Lawn', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Parking']",Sale,1026.75,,12174.336498660823,Imadol,20.0,2019.0,1.0,0,8,16.341239282272525,6.935127225777988,0.050522648083623695,16278.8270896379,11454753.146665022,9.125005488566947
"Modern Designed : House For Sale In Imadol, Lalitpur","Nearby Cozy Homes, Imadol, Lalitpur",Lalitpur,19500000,5,3,2.5,1,East,2076.0,710,0-3-1-0 Aana,20 Feet / Gravelled,20 Feet ,Gravelled,1900 Sq. Feet,1 month ago,"['Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Internet', 'Parking', 'Store Room']",Sale,1112.3125,1900.0,17531.044558071586,Imadol,20.0,2019.0,1.0,0,12,16.785925074816024,7.015095084552704,0.050522648083623695,16278.8270896379,19688018.636679694,-0.9549901396852937
"House For Sale In Imadol, Lalitpur","Sanagaun Height, Imadol, Lalitpur",Lalitpur,22000000,5,3,2.5,1,West,2076.0,157,0-3-2-0 Aana,20 Feet / Gravelled,20 Feet ,Gravelled,2100 Sq. Feet,1 month ago,"['Balcony', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Electricity Backup', 'Parking', 'Store Room']",Sale,1197.875,2100.0,18365.856203694042,Imadol,20.0,2019.0,1.0,0,10,16.906553056777135,7.089138896048115,0.050522648083623695,16278.8270896379,19423393.713505335,13.2654793724493
"House For Sale In Imadol, Lalitpur","Sanagaun Height, Imadol, Lalitpur",Lalitpur,21500000,4,3,2.5,1,East,2076.0,161,0-4-0-0 Aana,20 Feet / Gravelled,20 Feet ,Gravelled,2500 Sq. Feet,1 month ago,"['Balcony', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Parking', 'Store Room']",Sale,1369.0,2500.0,15704.894083272462,Imadol,20.0,2019.0,1.0,0,9,16.88356353960952,7.222566018822171,0.050522648083623695,16278.8270896379,22826297.52770438,-5.810392710839974
"Newly Built : House For Sale In Imadol, Lalitpur","Sanagaun height, Imadol, Lalitpur",Lalitpur,19500000,4,3,2.5,1,North East,2076.0,166,0-3-2-0 Aana,20 Feet / Gravelled,20 Feet ,Gravelled,750 Aana,1 month ago,"['Balcony', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Parking', 'Store Room']",Sale,1197.875,256687.5,16278.8270896379,Imadol,20.0,2019.0,1.0,0,9,16.785925074816024,7.089138896048115,0.050522648083623695,16278.8270896379,19420979.276571162,0.4068833105865366
"House For Sale In Imadol, Lalitpur","Nearby, Buddha party palace, Imadol, Lalitpur",Lalitpur,19000000,4,3,2.5,1,South,2076.0,602,0-3-0-0 Aana,13 Feet / Gravelled,13 Feet ,Gravelled,650 Sq. Feet,1 month ago,"['Balcony', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Parking', 'Store Room']",Sale,1026.75,650.0,18504.99147796445,Imadol,13.0,2019.0,1.0,0,8,16.759949589762293,6.935127225777988,0.050522648083623695,16278.8270896379,18218833.315944932,4.287687748761599
"House For Sale In Imadol, Lalitpur","Nearby, Buddha party palace, Imadol, Lalitpur",Lalitpur,18000000,4,3,2.5,1,South,2076.0,792,0-3-0-0 Aana,13 Feet / Gravelled,13 Feet ,Gravelled,650 Sq. Feet,1 month ago,[],Sale,1026.75,650.0,17531.044558071586,Imadol,13.0,2019.0,1.0,0,0,16.705882371415992,6.935127225777988,0.050522648083623695,16278.8270896379,18065692.02027058,-0.3636285850376999
"Brand New House For Sale In Swoyambhu/Swayambhu : House For Sale In Swayambhu, Kathmandu","Swoyambhu, Swayambhu, Kathmandu",Kathmandu,37000000,8,5,3.0,2,South,2077.0,136,0-5-1-3 Aana,12 Feet / Gravelled,12 Feet ,Gravelled,990 Sq. Feet,1 month ago,"['Parking', 'Balcony', 'Drainage', 'Garden']",Sale,1860.984375,990.0,19881.950916433674,Swayambhu,12.0,2020.0,0.0,0,4,17.426428497635523,7.529398066287303,0.011033681765389082,13333.333333333334,30983809.949592825,19.417205502469965
"Brand New House For Sale In Swoyambhu/Swayambhu Near Bhagwan Pau : House For Sale In Swayambhu, Kathmandu","Swoyambhu, Swayambhu, Kathmandu",Kathmandu,34000000,6,3,3.0,1,South,2077.0,94,0-4-0-0 Aana,12 Feet / Gravelled,12 Feet ,Gravelled,950 Sq. Feet,1 month ago,"['Parking', 'Balcony', 'Water Well', 'Water Tank', 'Drainage']",Sale,1369.0,950.0,24835.646457268078,Swayambhu,12.0,2020.0,0.0,0,5,17.341871111992198,7.222566018822171,0.011033681765389082,13333.333333333334,28411373.31399995,19.670385603100026
"Vbn : House For Sale In Butwal, Butwal","Nayagaun, Butwal, Butwal",Butwal,800000,2,1,1.0,1,South,2020.0,197,6.25 Dhur,32 Feet,32 Feet,Unknown,6.25 Dhur,1 month ago,['Parking'],Sale,1139.0625,1139.0625,702.3319615912209,Butwal,32.0,2020.0,0.0,0,1,13.592368256649284,7.038838364447133,0.003484320557491289,559.4993141289438,1356693.563955754,-41.03311011018473
"Somaney : House For Sale In Imadol, Lalitpur","Imadol, near tempo park, Imadol, Lalitpur",Lalitpur,21000000,0,3,3.0,1,East,,340,0.4.0.0 Aana,12 Feet,12 Feet,Unknown,0-4.0.0 Aana,1 month ago,"['Parking', 'Balcony', 'Drainage', 'Garage', 'Frontyard', 'TV Cable', 'Wifi', 'Modular Kitchen', 'Water Well', 'Water Tank', 'Internet']",Sale,136.9,342.25,153396.63988312637,Imadol,12.0,,2.0,1,11,16.860033043306743,4.926528784799256,0.050522648083623695,16278.8270896379,19213909.16654912,9.295822198225096
"House On Sell @Tarkeshwar-09, Manamaiju, Basukinagtole : House For Sale In Manamaiju, Kathmandu","Basukinagtole, Manamaiju, Kathmandu, Manamaiju, Kathmandu",Kathmandu,26000000,8,4,3.0,1,South,2075.0,220,0-4-0-2 Aana,16 Feet / Gravelled,16 Feet ,Gravelled,0-3-2-0 Aana,1 month ago,"['Parking', 'Balcony', 'Deck', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Water Supply', 'Solar Water', 'Water Tank', 'Electricity Backup', 'Internet']",Sale,1411.78125,1197.875,18416.45084888328,Manamaiju,16.0,2018.0,2.0,0,11,17.073607134447293,7.253315558244075,0.005807200929152149,14828.341855368883,26679120.88421063,-2.5455144761256054
"House Sale In Syuchatar : House For Sale In Syuchatar, Kathmandu","Syuchatar, Syuchatar, Kathmandu",Kathmandu,22000000,5,3,0.0,1,South West,,380,0-6-2-0 Aana,10 Feet,10 Feet,Unknown,N/A Aana,1 month ago,"['Parking', 'Balcony', 'Drainage', 'Water Supply']",Sale,2224.625,,9889.307186604485,Syuchatar,10.0,,2.0,1,4,16.906553056777135,7.7077930540320425,0.0029036004645760743,9889.307186604485,23502083.261332687,-6.391277082249223
"House Sale In Phutung Tushal : House For Sale In Kavresthali, Kathmandu","Phutung Tushal, Kavresthali, Kathmandu",Kathmandu,23000000,7,3,0.0,1,North East,,135,0-4-0-0 Aana,10 Feet,10 Feet,Unknown,N/A Aana,2 months ago,['Parking'],Sale,1369.0,,16800.584368151936,Kavresthali,10.0,,2.0,1,1,16.951004817371683,7.222566018822171,0.004645760743321719,4449.719990260531,20704796.710423894,11.085369838094467
"House For Sale In Goldhunga, Kathmandu","Jarankhu, Goldhunga, Kathmandu",Kathmandu,15500000,5,2,0.0,1,North West,,960,0-3-2-2 Aana,13 Feet,13 Feet,Unknown,N/A Aana,2 months ago,['Parking'],Sale,1240.65625,,12493.388075867106,Goldhunga,13.0,,2.0,1,1,16.5563506464056,7.124201452848615,0.005226480836236934,5064.523983442902,14760568.882008547,5.0095028443838325
"2 And Half Floor House Is On Sale In Imadole : House For Sale In Imadol, Lalitpur","Imadole, Imadol, Lalitpur",Lalitpur,23500000,6,4,3.0,1,North,2020.0,673,3.3aana Aana,10 Feet,10 Feet,Unknown,N/A Aana,2 months ago,"['Parking', 'Modular Kitchen', 'TV Cable', 'Water Well', 'Water Supply', 'Water Tank', 'Solar Water', 'Drainage']",Sale,1129.425,,20807.047834074863,Imadol,10.0,2020.0,0.0,0,8,16.97251102166758,7.030348947190871,0.050522648083623695,16278.8270896379,21514521.62450485,9.228549954063158
"House For Sale In Maharajgunj, Kathmandu","Maharajgunj Ganeshbasti, Maharajgunj, Kathmandu",Kathmandu,57500000,0,0,0.0,0,North East,,167,0-6-1-0 Aana,12 Feet / Blacktopped,12 Feet ,Blacktopped,N/A Aana,2 months ago,[],Sale,2139.0625,,26880.934989043097,Maharajgunj,12.0,,2.0,1,0,17.867295523158884,7.668590313196899,0.011614401858304297,20270.270270270274,12567066.202598108,357.5451348232134
"House Sale In Baluwatar : House For Sale In Baluwatar, Kathmandu","Baluwatar, Baluwatar, Kathmandu",Kathmandu,90000000,5,5,0.0,3,South East,,296,0-10-0-0 Aana,20 Feet,20 Feet,Unknown,N/A Aana,2 months ago,"['Parking', 'Balcony', 'Garden', 'Drainage', 'Water Supply', 'Solar Water', 'Electricity Backup']",Sale,3422.5,,26296.566837107377,Baluwatar,20.0,,2.0,1,7,18.31532023940565,8.138418698561118,0.02032520325203252,19576.333089846605,83063020.21614045,8.351465869900535
"House For Sale In Kalanki, Kathmandu","Nearby L.R.I School., Kalanki, Kathmandu",Kathmandu,17000000,4,3,2.5,1,North West,2076.0,2.1K,0-4-0-0 Aana,10 Feet / Blacktopped,10 Feet ,Blacktopped,1650 Sq. Feet,2 months ago,"['Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking', 'Store Room']",Sale,1369.0,1650.0,12417.823228634039,Kalanki,10.0,2019.0,1.0,0,11,16.648723960844016,7.222566018822171,0.012195121951219513,2045.2885317750183,19526323.00718269,-12.938037572426678
"1.5 Storied House : House For Sale In Imadol, Lalitpur","Opposite of Green hill city, Imadol, Lalitpur",Lalitpur,12500000,2,1,1.5,1,South,2076.0,917,0-3-1-0 Aana,13 Feet / Gravelled,13 Feet ,Gravelled,N/A Aana,2 months ago,"['TV Cable', 'Drainage', 'Water Supply', 'Water Well', 'Internet', 'Parking']",Sale,1112.3125,,11237.849075686914,Imadol,13.0,2019.0,1.0,0,6,16.341239282272525,7.015095084552704,0.050522648083623695,16278.8270896379,12193785.896927979,2.5112307667232923
"House For Sale In Budhanilkantha, Kathmandu","Pasikot, Budhanilkantha, Kathmandu",Kathmandu,45000000,4,4,3.0,4,South West,2074.0,8.2K,11 Aana,22 Feet,22 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Garage', 'Balcony', 'Garden', 'Water Supply', 'TV Cable', 'Lawn', 'Frontyard', 'Modular Kitchen', 'Backyard', 'Deck', 'Drainage', 'Wifi', 'Fencing']",Sale,3764.75,,11952.984925957899,Budhanilkantha,22.0,2017.0,3.0,0,13,17.622173069956816,8.233702323582925,0.11382113821138211,13184.806428049671,47868270.59434919,-5.992007980935471
